step,time,old_pos,new_pos,step_pnl,portfolio_value
152,2023-05-10 09:59:00,[-0.5],[-0.5],5.30816242368536,97662.08367653094
153,2023-05-10 10:59:00,[-0.5],[-0.5],53.194717183616405,97715.27839371456
154,2023-05-10 11:59:00,[-0.5],[-0.5],42.02939033689941,97757.30778405146
155,2023-05-10 12:59:00,[-0.5],[-0.5],-172.6089152679461,97584.69886878351
156,2023-05-10 13:59:00,[-0.5],[-0.5],-90.05808332864629,97494.64078545486
157,2023-05-10 14:59:00,[-0.5],[-0.5],27.55314207082801,97522.19392752569
158,2023-05-10 15:59:00,[-0.5],[-0.5],-57.721635872123265,97464.47229165357
159,2023-05-10 16:59:00,[-0.5],[-0.5],-55.976718152665484,97408.4955735009
160,2023-05-10 17:59:00,[-0.5],[-0.5],68.85237238054626,97477.34794588144
161,2023-05-10 18:59:00,[-0.5],[-0.5],216.04399430232135,97693.39194018376
162,2023-05-10 19:59:00,[-0.5],[-0.5],-60.733302060019355,97632.65863812374
163,2023-05-10 20:59:00,[-0.5],[-0.5],-94.93497046460959,97537.72366765913
164,2023-05-10 21:59:00,[-0.5],[-0.5],85.85879047297851,97623.5824581321
165,2023-05-10 22:59:00,[-0.5],[-0.5],-154.13258266408386,97469.44987546802
0,2023-05-11 01:59:00,[0.],[-0.24415436],-23.79759153116425,97445.65228393686
1,2023-05-11 02:59:00,[-0.24415436],[-0.5],-18.06429592706936,97427.5879880098
2,2023-05-11 03:59:00,[-0.5],[-0.5],-44.46722902768279,97383.12075898211
3,2023-05-11 04:59:00,[-0.5],[-0.5],-23.809632516060866,97359.31112646605
4,2023-05-11 05:59:00,[-0.5],[-0.5],-6.069997581066362,97353.24112888498
5,2023-05-11 06:59:00,[-0.5],[-0.5],8.775442936265064,97362.01657182125
6,2023-05-11 07:59:00,[-0.5],[-0.5],27.421774365931213,97389.43834618718
7,2023-05-11 08:59:00,[-0.5],[-0.5],-196.89810743827593,97192.5402387489
8,2023-05-11 09:59:00,[-0.5],[-0.5],2.9992582308608764,97195.53949697976
9,2023-05-11 10:59:00,[-0.5],[-0.5],-21.9005025736754,97173.6389944061
10,2023-05-11 11:59:00,[-0.5],[-0.5],27.23202235651145,97200.87101676261
11,2023-05-11 12:59:00,[-0.5],[-0.5],-38.27600530806933,97162.59501145454
12,2023-05-11 13:59:00,[-0.5],[-0.5],15.709478001891954,97178.30448945644
13,2023-05-11 14:59:00,[-0.5],[-0.5],-91.49982905598438,97086.80466040045
14,2023-05-11 15:59:00,[-0.5],[-0.5],119.51309057811177,97206.31775097856
15,2023-05-11 16:59:00,[-0.5],[-0.5],-24.38474438534129,97181.93300659322
16,2023-05-11 17:59:00,[-0.5],[-0.5],-176.2370849025636,97005.69592169065
17,2023-05-11 18:59:00,[-0.5],[-0.5],68.07413096724417,97073.7700526579
18,2023-05-11 19:59:00,[-0.5],[-0.5],94.70432552100439,97168.4743781789
19,2023-05-11 20:59:00,[-0.5],[-0.5],-7.206269613660538,97161.26810856524
20,2023-05-11 21:59:00,[-0.5],[-0.5],-38.82017617018803,97122.44793239505
21,2023-05-11 22:59:00,[-0.5],[-0.5],27.960942338065202,97150.40887473311
22,2023-05-11 23:59:00,[-0.5],[-0.5],2.338611234916929,97152.74748596802
23,2023-05-12 00:59:00,[-0.5],[-0.5],3.0705807605594746,97155.81806672858
24,2023-05-12 01:59:00,[-0.5],[-0.5],-27.496133876081636,97128.3219328525
25,2023-05-12 02:59:00,[-0.5],[-0.5],-66.60138530765002,97061.72054754486
26,2023-05-12 03:59:00,[-0.5],[-0.5],-131.41761573932027,96930.30293180553
27,2023-05-12 04:59:00,[-0.5],[-0.5],43.30584536727362,96973.6087771728
28,2023-05-12 05:59:00,[-0.5],[-0.5],102.17174809598619,97075.7805252688
29,2023-05-12 06:59:00,[-0.5],[-0.5],163.5113141776207,97239.29183944642
30,2023-05-12 07:59:00,[-0.5],[-0.5],100.9781059062511,97340.26994535267
31,2023-05-12 08:59:00,[-0.5],[-0.5],50.206177916147894,97390.47612326882
32,2023-05-12 09:59:00,[-0.5],[-0.5],-12.275519354093717,97378.20060391472
33,2023-05-12 10:59:00,[-0.5],[-0.5],12.618223211574444,97390.81882712629
34,2023-05-12 11:59:00,[-0.5],[-0.5],-18.956930259384237,97371.8618968669
35,2023-05-12 12:59:00,[-0.5],[-0.5],103.38517644219291,97475.2470733091
36,2023-05-12 13:59:00,[-0.5],[-0.5],-73.45033129434763,97401.79674201476
37,2023-05-12 14:59:00,[-0.5],[-0.5],6.398098664477006,97408.19484067924
38,2023-05-12 15:59:00,[-0.5],[-0.5],-29.960538064865588,97378.23430261436
39,2023-05-12 16:59:00,[-0.5],[-0.5],159.64079863627396,97537.87510125064
40,2023-05-12 17:59:00,[-0.5],[-0.5],16.54285638987433,97554.41795764051
41,2023-05-12 18:59:00,[-0.5],[-0.5],-32.64120172623887,97521.77675591428
42,2023-05-12 19:59:00,[-0.5],[-0.5],223.3899000454266,97745.1666559597
43,2023-05-12 20:59:00,[-0.5],[-0.5],-45.77075305818273,97699.39590290152
44,2023-05-12 21:59:00,[-0.5],[-0.5],-96.64297784999061,97602.75292505154
45,2023-05-12 22:59:00,[-0.5],[-0.5],77.55841933355102,97680.31134438509
46,2023-05-12 23:59:00,[-0.5],[-0.5],-81.38774991657306,97598.92359446852
47,2023-05-13 00:59:00,[-0.5],[-0.5],-69.73655527406855,97529.18703919445
48,2023-05-13 01:59:00,[-0.5],[-0.5],30.575577603858243,97559.76261679831
49,2023-05-13 02:59:00,[-0.5],[-0.5],-20.354154591289777,97539.40846220702
50,2023-05-13 03:59:00,[-0.5],[-0.5],-34.54725691025418,97504.86120529677
51,2023-05-13 04:59:00,[-0.5],[-0.5],-111.99719697618328,97392.86400832058
52,2023-05-13 05:59:00,[-0.5],[-0.5],-18.84809285164801,97374.01591546893
53,2023-05-13 06:59:00,[-0.5],[-0.5],-9.655018734073447,97364.36089673486
54,2023-05-13 07:59:00,[-0.5],[-0.5],77.85929082985865,97442.22018756472
55,2023-05-13 08:59:00,[-0.5],[-0.5],-18.17564952145054,97424.04453804326
56,2023-05-13 09:59:00,[-0.5],[-0.5],-6.9365631121684785,97417.1079749311
57,2023-05-13 10:59:00,[-0.5],[-0.5],-9.472461224057207,97407.63551370705
58,2023-05-13 11:59:00,[-0.5],[-0.5],-74.34228595151033,97333.29322775554
59,2023-05-13 12:59:00,[-0.5],[-0.5],-17.104426040787875,97316.18880171474
60,2023-05-13 13:59:00,[-0.5],[-0.5],-83.5384754335827,97232.65032628116
61,2023-05-13 14:59:00,[-0.5],[-0.5],-162.962864705574,97069.68746157558
62,2023-05-13 15:59:00,[-0.5],[-0.5],23.50204420518405,97093.18950578077
63,2023-05-13 16:59:00,[-0.5],[-0.5],-63.18491716572281,97030.00458861505
64,2023-05-13 17:59:00,[-0.5],[-0.5],-16.89501238461903,97013.10957623043
65,2023-05-13 18:59:00,[-0.5],[-0.5],-84.8371269633264,96928.27244926711
66,2023-05-13 19:59:00,[-0.5],[-0.5],-0.9296887864447285,96927.34276048066
67,2023-05-13 20:59:00,[-0.5],[-0.5],114.44040469309172,97041.78316517375
68,2023-05-13 21:59:00,[-0.5],[-0.5],15.002614984426812,97056.78578015817
69,2023-05-13 22:59:00,[-0.5],[-0.5],-9.94182023290393,97046.84395992526
70,2023-05-13 23:59:00,[-0.5],[-0.5],23.040993269364442,97069.88495319462
71,2023-05-14 00:59:00,[-0.5],[-0.5],175.68378348456648,97245.56873667918
72,2023-05-14 01:59:00,[-0.5],[-0.5],-112.47951804071194,97133.08921863847
73,2023-05-14 02:59:00,[-0.5],[-0.5],-55.0155496062241,97078.07366903225
74,2023-05-14 03:59:00,[-0.5],[-0.5],36.43172131614703,97114.5053903484
75,2023-05-14 04:59:00,[-0.5],[-0.5],24.086655129819455,97138.59204547822
76,2023-05-14 05:59:00,[-0.5],[-0.5],-19.5770960982544,97119.01494937997
77,2023-05-14 06:59:00,[-0.5],[-0.5],48.26763946986727,97167.28258884983
78,2023-05-14 07:59:00,[-0.5],[-0.5],-44.05358990386789,97123.22899894597
79,2023-05-14 08:59:00,[-0.5],[-0.5],-66.20219254898895,97057.02680639699
80,2023-05-14 09:59:00,[-0.5],[-0.5],37.960334234439706,97094.98714063142
81,2023-05-14 10:59:00,[-0.5],[-0.5],-37.455664597533115,97057.53147603388
82,2023-05-14 11:59:00,[-0.5],[-0.5],13.98530138269342,97071.51677741657
83,2023-05-14 12:59:00,[-0.5],[-0.5],53.09241272708153,97124.60919014366
84,2023-05-14 13:59:00,[-0.5],[-0.5],-21.32208504846252,97103.2871050952
85,2023-05-14 14:59:00,[-0.5],[-0.5],-153.8325512342111,96949.45455386098
86,2023-05-14 15:59:00,[-0.5],[-0.5],45.09675873400114,96994.55131259498
87,2023-05-14 16:59:00,[-0.5],[-0.5],-82.54991415103558,96912.00139844394
88,2023-05-14 17:59:00,[-0.5],[-0.5],-41.811609670896885,96870.18978877304
89,2023-05-14 18:59:00,[-0.5],[-0.5],-68.1163435440598,96802.07344522899
90,2023-05-14 19:59:00,[-0.5],[-0.5],-89.7829360412286,96712.29050918776
91,2023-05-14 20:59:00,[-0.5],[-0.5],-86.70049738099883,96625.59001180677
92,2023-05-14 21:59:00,[-0.5],[-0.5],111.33956233932523,96736.9295741461
93,2023-05-14 22:59:00,[-0.5],[-0.5],18.199712759062663,96755.12928690515
94,2023-05-14 23:59:00,[-0.5],[-0.5],-61.21902693689729,96693.91025996825
95,2023-05-15 00:59:00,[-0.5],[-0.5],-21.76480492735057,96672.1454550409
96,2023-05-15 01:59:00,[-0.5],[-0.5],121.06131253518446,96793.20676757608
97,2023-05-15 02:59:00,[-0.5],[-0.5],55.63799645380248,96848.84476402988
98,2023-05-15 03:59:00,[-0.5],[-0.5],-14.948209672071386,96833.89655435781
99,2023-05-15 04:59:00,[-0.5],[-0.5],-102.63286163595858,96731.26369272186
100,2023-05-15 05:59:00,[-0.5],[-0.5],-138.88695073029757,96592.37674199155
101,2023-05-15 06:59:00,[-0.5],[-0.5],-98.7531464267953,96493.62359556476
102,2023-05-15 07:59:00,[-0.5],[-0.5],17.799867030609228,96511.42346259537
103,2023-05-15 08:59:00,[-0.5],[-0.5],44.31111306156172,96555.73457565693
104,2023-05-15 09:59:00,[-0.5],[-0.5],-37.151186753530254,96518.5833889034
105,2023-05-15 10:59:00,[-0.5],[-0.5],-64.81456716997576,96453.76882173342
106,2023-05-15 11:59:00,[-0.5],[-0.5],20.535369220067402,96474.3041909535
107,2023-05-15 12:59:00,[-0.5],[-0.5],-39.13028243526372,96435.17390851823
108,2023-05-15 13:59:00,[-0.5],[-0.5],-51.550183471344376,96383.62372504688
109,2023-05-15 14:59:00,[-0.5],[-0.5],-38.17568530116262,96345.44803974572
110,2023-05-15 15:59:00,[-0.5],[-0.5],88.01578726907898,96433.4638270148
111,2023-05-15 16:59:00,[-0.5],[-0.5],2.5194081060852156,96435.98323512089
112,2023-05-15 17:59:00,[-0.5],[-0.5],-32.7624240721655,96403.22081104873
113,2023-05-15 18:59:00,[-0.5],[-0.5],-38.07907543333232,96365.1417356154
114,2023-05-15 19:59:00,[-0.5],[-0.5],-15.967922064992486,96349.1738135504
115,2023-05-15 20:59:00,[-0.5],[-0.5],61.410026511961554,96410.58384006236
116,2023-05-15 21:59:00,[-0.5],[-0.5],-59.56977179839955,96351.01406826396
117,2023-05-15 22:59:00,[-0.5],[-0.5],49.95201614654433,96400.96608441051
118,2023-05-15 23:59:00,[-0.5],[-0.5],45.16782054943467,96446.13390495995
119,2023-05-16 00:59:00,[-0.5],[-0.5],-151.13188497755263,96295.00201998239
120,2023-05-16 01:59:00,[-0.5],[-0.5],153.8869033696144,96448.888923352
121,2023-05-16 02:59:00,[-0.5],[-0.5],-31.588601144322496,96417.30032220768
122,2023-05-16 03:59:00,[-0.5],[-0.5],-10.862257190113075,96406.43806501757
123,2023-05-16 04:59:00,[-0.5],[-0.5],-13.241170316410269,96393.19689470116
124,2023-05-16 05:59:00,[-0.5],[-0.5],54.161932732971614,96447.35882743413
125,2023-05-16 06:59:00,[-0.5],[-0.5],-2.6562780425756705,96444.70254939156
126,2023-05-16 07:59:00,[-0.5],[-0.5],-27.9079193264986,96416.79463006507
127,2023-05-16 08:59:00,[-0.5],[-0.5],-23.721144665273094,96393.07348539979
128,2023-05-16 09:59:00,[-0.5],[-0.5],150.17903465204867,96543.25252005183
129,2023-05-16 10:59:00,[-0.5],[-0.5],-19.707860623126894,96523.5446594287
130,2023-05-16 11:59:00,[-0.5],[-0.5],23.706065416486787,96547.25072484519
131,2023-05-16 12:59:00,[-0.5],[-0.5],60.85020537291938,96608.1009302181
132,2023-05-16 13:59:00,[-0.5],[-0.5],5.699028841501432,96613.7999590596
133,2023-05-16 14:59:00,[-0.5],[-0.5],34.3015056468992,96648.1014647065
134,2023-05-16 15:59:00,[-0.5],[-0.5],-12.701611841969937,96635.39985286453
135,2023-05-16 16:59:00,[-0.5],[-0.5],88.02671740427574,96723.42657026881
136,2023-05-16 17:59:00,[-0.5],[-0.5],-4.301468176209147,96719.1251020926
137,2023-05-16 18:59:00,[-0.5],[-0.5],14.827447481323452,96733.95254957392
138,2023-05-16 19:59:00,[-0.5],[-0.5],-38.49528911964254,96695.45726045428
139,2023-05-16 20:59:00,[-0.5],[-0.5],68.39696147550998,96763.85422192978
140,2023-05-16 21:59:00,[-0.5],[-0.5],23.561647555249685,96787.41586948503
141,2023-05-16 22:59:00,[-0.5],[-0.5],-65.41669180088168,96721.99917768415
142,2023-05-16 23:59:00,[-0.5],[-0.5],-29.980968064719427,96692.01820961943
143,2023-05-17 00:59:00,[-0.5],[-0.5],-86.80006682282536,96605.21814279661
144,2023-05-17 01:59:00,[-0.5],[-0.5],8.51291996373322,96613.73106276034
145,2023-05-17 02:59:00,[-0.5],[-0.5],-45.12441000156478,96568.60665275878
146,2023-05-17 03:59:00,[-0.5],[-0.5],-18.852025241995232,96549.75462751678
147,2023-05-17 04:59:00,[-0.5],[-0.5],16.767298357447906,96566.52192587423
148,2023-05-17 05:59:00,[-0.5],[-0.5],-23.40498295918762,96543.11694291505
149,2023-05-17 06:59:00,[-0.5],[-0.5],-18.70402611424248,96524.41291680081
150,2023-05-17 07:59:00,[-0.5],[-0.5],-55.438950884150366,96468.97396591665
151,2023-05-17 08:59:00,[-0.5],[-0.5],28.775256703380535,96497.74922262003
152,2023-05-17 09:59:00,[-0.5],[-0.5],-76.33085577298483,96421.41836684704
153,2023-05-17 10:59:00,[-0.5],[-0.5],-36.687092128931376,96384.7312747181
154,2023-05-17 11:59:00,[-0.5],[-0.5],-37.92926758024077,96346.80200713786
155,2023-05-17 12:59:00,[-0.5],[-0.5],44.92735025515748,96391.72935739301
156,2023-05-17 13:59:00,[-0.5],[-0.5],-27.201674857234394,96364.52768253577
157,2023-05-17 14:59:00,[-0.5],[-0.5],-85.06452080057574,96279.4631617352
158,2023-05-17 15:59:00,[-0.5],[-0.5],-46.01849023936267,96233.44467149583
159,2023-05-17 16:59:00,[-0.5],[-0.5],-14.581847135823876,96218.86282436001
160,2023-05-17 17:59:00,[-0.5],[-0.5],-34.93616470184213,96183.92665965817
161,2023-05-17 18:59:00,[-0.5],[-0.5],48.24515481760586,96232.17181447578
162,2023-05-17 19:59:00,[-0.5],[-0.5],-277.9840437411512,95954.18777073463
163,2023-05-17 20:59:00,[-0.5],[-0.5],50.787197120605526,96004.97496785523
164,2023-05-17 21:59:00,[-0.5],[-0.5],-170.75716419129486,95834.21780366394
165,2023-05-17 22:59:00,[-0.5],[-0.5],-21.377702375696103,95812.84010128824
0,2023-05-18 01:59:00,[0.],[-0.5],-47.90642005064412,95764.9336812376
1,2023-05-18 02:59:00,[-0.5],[-0.5],63.036932617986565,95827.97061385559
2,2023-05-18 03:59:00,[-0.5],[-0.5],20.105602954797767,95848.07621681038
3,2023-05-18 04:59:00,[-0.5],[-0.5],-5.027868364791871,95843.04834844559
4,2023-05-18 05:59:00,[-0.5],[-0.5],11.692142275085653,95854.74049072068
5,2023-05-18 06:59:00,[-0.5],[-0.5],-1.599448013136418,95853.14104270755
6,2023-05-18 07:59:00,[-0.5],[-0.5],-98.47928280618424,95754.66175990136
7,2023-05-18 08:59:00,[-0.5],[-0.5],28.812261190662447,95783.47402109201
8,2023-05-18 09:59:00,[-0.5],[-0.5],-90.76738012762237,95692.70664096439
9,2023-05-18 10:59:00,[-0.5],[-0.5],107.53901111309987,95800.24565207749
10,2023-05-18 11:59:00,[-0.5],[-0.5],-138.93078620435512,95661.31486587314
11,2023-05-18 12:59:00,[-0.5],[-0.5],56.11016931510578,95717.42503518824
12,2023-05-18 13:59:00,[-0.5],[-0.5],-12.229050735325814,95705.1959844529
13,2023-05-18 14:59:00,[-0.5],[-0.5],-39.39553704754678,95665.80044740536
14,2023-05-18 15:59:00,[-0.5],[-0.5],54.91191979548765,95720.71236720085
15,2023-05-18 16:59:00,[-0.5],[-0.5],68.02601568389672,95788.73838288474
16,2023-05-18 17:59:00,[-0.5],[-0.5],163.50696647925216,95952.24534936399
17,2023-05-18 18:59:00,[-0.5],[-0.5],-45.08133613246672,95907.16401323152
18,2023-05-18 19:59:00,[-0.5],[-0.5],51.2984232821712,95958.4624365137
19,2023-05-18 20:59:00,[-0.5],[-0.5],46.60312144081354,96005.06555795451
20,2023-05-18 21:59:00,[-0.5],[-0.5],112.46225849455632,96117.52781644907
21,2023-05-18 22:59:00,[-0.5],[-0.5],-105.0326956596324,96012.49512078945
22,2023-05-18 23:59:00,[-0.5],[-0.5],-73.94135820379904,95938.55376258565
23,2023-05-19 00:59:00,[-0.5],[-0.5],-56.35744217257506,95882.19632041307
24,2023-05-19 01:59:00,[-0.5],[-0.5],9.079843327651124,95891.27616374072
25,2023-05-19 02:59:00,[-0.5],[-0.5],-5.062148722585028,95886.21401501814
26,2023-05-19 03:59:00,[-0.5],[-0.5],-21.569811147515665,95864.64420387062
27,2023-05-19 04:59:00,[-0.5],[-0.5],-3.8092188685066173,95860.8349850021
28,2023-05-19 05:59:00,[-0.5],[-0.5],36.30622427316728,95897.14120927527
29,2023-05-19 06:59:00,[-0.5],[-0.5],-34.813289046863105,95862.3279202284
30,2023-05-19 07:59:00,[-0.5],[-0.5],57.57231628625169,95919.90023651466
31,2023-05-19 08:59:00,[-0.5],[-0.5],-17.263619935863126,95902.63661657879
32,2023-05-19 09:59:00,[-0.5],[-0.5],53.91924110748458,95956.55585768628
33,2023-05-19 10:59:00,[-0.5],[-0.5],4.902618143530635,95961.45847582982
34,2023-05-19 11:59:00,[-0.5],[-0.5],-49.01737545182318,95912.441100378
35,2023-05-19 12:59:00,[-0.5],[-0.5],81.96094044492574,95994.40204082293
36,2023-05-19 13:59:00,[-0.5],[-0.5],73.80020330697641,96068.2022441299
37,2023-05-19 14:59:00,[-0.5],[-0.5],-81.72888440923404,95986.47335972067
38,2023-05-19 15:59:00,[-0.5],[-0.5],23.536111908891023,96010.00947162956
39,2023-05-19 16:59:00,[-0.5],[-0.5],26.79068692083544,96036.8001585504
40,2023-05-19 17:59:00,[-0.5],[-0.5],29.79072747764058,96066.59088602803
41,2023-05-19 18:59:00,[-0.5],[-0.5],-22.2272143263287,96044.3636717017
42,2023-05-19 19:59:00,[-0.5],[-0.5],-75.9897523509873,95968.37391935072
43,2023-05-19 20:59:00,[-0.5],[-0.5],39.018072947688154,96007.3919922984
44,2023-05-19 21:59:00,[-0.5],[-0.5],-104.37679034279853,95903.01520195561
45,2023-05-19 22:59:00,[-0.5],[-0.5],18.472053770553167,95921.48725572617
46,2023-05-19 23:59:00,[-0.5],[-0.5],-44.27580588804071,95877.21144983813
47,2023-05-20 00:59:00,[-0.5],[-0.5],-39.689946546022085,95837.52150329211
48,2023-05-20 01:59:00,[-0.5],[-0.5],-15.958603703349306,95821.56289958877
49,2023-05-20 02:59:00,[-0.5],[-0.5],12.785185643122714,95834.34808523189
50,2023-05-20 03:59:00,[-0.5],[-0.5],41.74634826104528,95876.09443349294
51,2023-05-20 04:59:00,[-0.5],[-0.5],-5.8915888336398226,95870.2028446593
52,2023-05-20 05:59:00,[-0.5],[-0.5],-75.63542685594717,95794.56741780335
53,2023-05-20 06:59:00,[-0.5],[-0.5],-10.104928750866035,95784.46248905249
54,2023-05-20 07:59:00,[-0.5],[-0.5],42.322496628661874,95826.78498568115
55,2023-05-20 08:59:00,[-0.5],[-0.5],-25.726735821027603,95801.05824986013
56,2023-05-20 09:59:00,[-0.5],[-0.5],-1.9157790680864606,95799.14247079204
57,2023-05-20 10:59:00,[-0.5],[-0.5],-14.002311731295208,95785.14015906074
58,2023-05-20 11:59:00,[-0.5],[-0.5],3.681561164561302,95788.8217202253
59,2023-05-20 12:59:00,[-0.5],[-0.5],-7.2536754470446185,95781.56804477825
60,2023-05-20 13:59:00,[-0.5],[-0.5],-6.81741318275672,95774.7506315955
61,2023-05-20 14:59:00,[-0.5],[-0.5],75.7753780980542,95850.52600969355
62,2023-05-20 15:59:00,[-0.5],[-0.5],-121.67018758077485,95728.85582211278
63,2023-05-20 16:59:00,[-0.5],[-0.5],18.365123680923197,95747.2209457937
64,2023-05-20 17:59:00,[-0.5],[-0.5],-110.24010246372184,95636.98084332998
65,2023-05-20 18:59:00,[-0.5],[-0.5],7.2465294154594755,95644.22737274543
66,2023-05-20 19:59:00,[-0.5],[-0.5],-53.12023820340983,95591.10713454202
67,2023-05-20 20:59:00,[-0.5],[-0.5],-50.0480904600194,95541.059044082
68,2023-05-20 21:59:00,[-0.5],[-0.5],-13.431214882407604,95527.62782919958
69,2023-05-20 22:59:00,[-0.5],[-0.5],-32.79717054479943,95494.83065865478
70,2023-05-20 23:59:00,[-0.5],[-0.5],-46.92960582999061,95447.90105282479
71,2023-05-21 00:59:00,[-0.5],[-0.5],-51.34763793361484,95396.55341489117
72,2023-05-21 01:59:00,[-0.5],[-0.5],-115.7500877373294,95280.80332715384
73,2023-05-21 02:59:00,[-0.5],[-0.5],1.7769786658858315,95282.58030581973
74,2023-05-21 03:59:00,[-0.5],[-0.5],-1.7316170894949945,95280.84868873024
75,2023-05-21 04:59:00,[-0.5],[-0.5],-0.4166816743709294,95280.43200705588
76,2023-05-21 05:59:00,[-0.5],[-0.5],6.483187528741711,95286.91519458461
77,2023-05-21 06:59:00,[-0.5],[-0.5],17.739221800161843,95304.65441638477
78,2023-05-21 07:59:00,[-0.5],[-0.5],71.63057984153735,95376.28499622631
79,2023-05-21 08:59:00,[-0.5],[-0.5],-10.259766231489213,95366.02522999482
80,2023-05-21 09:59:00,[-0.5],[-0.5],-35.5066381724809,95330.51859182234
81,2023-05-21 10:59:00,[-0.5],[-0.5],21.857307122760787,95352.3758989451
82,2023-05-21 11:59:00,[-0.5],[-0.5],192.72615251883968,95545.10205146394
83,2023-05-21 12:59:00,[-0.5],[-0.5],-61.82044000239018,95483.28161146154
84,2023-05-21 13:59:00,[-0.5],[-0.5],25.302660791233684,95508.58427225277
85,2023-05-21 14:59:00,[-0.5],[-0.5],-35.99055703318587,95472.59371521958
86,2023-05-21 15:59:00,[-0.5],[-0.5],-141.88769888631322,95330.70601633326
87,2023-05-21 16:59:00,[-0.5],[-0.5],10.865800494962935,95341.57181682823
88,2023-05-21 17:59:00,[-0.5],[-0.5],18.956747232776742,95360.52856406101
89,2023-05-21 18:59:00,[-0.5],[-0.5],-16.614697507134075,95343.91386655388
90,2023-05-21 19:59:00,[-0.5],[-0.5],4.922768050621679,95348.8366346045
91,2023-05-21 20:59:00,[-0.5],[-0.5],-21.019734247012167,95327.81690035749
92,2023-05-21 21:59:00,[-0.5],[-0.5],168.0932826719331,95495.91018302942
93,2023-05-21 22:59:00,[-0.5],[-0.5],-39.00776474304661,95456.90241828638
94,2023-05-21 23:59:00,[-0.5],[-0.5],-34.82252339461125,95422.07989489177
95,2023-05-22 00:59:00,[-0.5],[-0.5],53.4645675774994,95475.54446246926
96,2023-05-22 01:59:00,[-0.5],[-0.5],-42.719069629443204,95432.82539283982
97,2023-05-22 02:59:00,[-0.5],[-0.5],101.66771995953142,95534.49311279935
98,2023-05-22 03:59:00,[-0.5],[-0.5],-25.52528905543081,95508.96782374392
99,2023-05-22 04:59:00,[-0.5],[-0.5],-42.75553876116005,95466.21228498276
100,2023-05-22 05:59:00,[-0.5],[-0.5],-100.19158161408939,95366.02070336867
101,2023-05-22 06:59:00,[-0.5],[-0.5],3.0684939843177883,95369.089197353
102,2023-05-22 07:59:00,[-0.5],[-0.5],-2.0190735004779796,95367.07012385252
103,2023-05-22 08:59:00,[-0.5],[-0.5],58.590343556363635,95425.66046740889
104,2023-05-22 09:59:00,[-0.5],[-0.5],69.65690431444305,95495.31737172333
105,2023-05-22 10:59:00,[-0.5],[-0.5],31.339996201916065,95526.65736792525
106,2023-05-22 11:59:00,[-0.5],[-0.5],-69.88503342035328,95456.77233450489
107,2023-05-22 12:59:00,[-0.5],[-0.5],56.115747934147095,95512.88808243904
108,2023-05-22 13:59:00,[-0.5],[-0.5],-190.15692820293808,95322.7311542361
109,2023-05-22 14:59:00,[-0.5],[-0.5],-8.439074013319338,95314.29208022277
110,2023-05-22 15:59:00,[-0.5],[-0.5],77.30041361218768,95391.59249383496
111,2023-05-22 16:59:00,[-0.5],[-0.5],16.128787725608994,95407.72128156057
112,2023-05-22 17:59:00,[-0.5],[-0.5],24.512914233395314,95432.23419579396
113,2023-05-22 18:59:00,[-0.5],[-0.5],3.46301419440249,95435.69720998837
114,2023-05-22 19:59:00,[-0.5],[-0.5],-65.02277143385577,95370.67443855452
115,2023-05-22 20:59:00,[-0.5],[-0.5],-5.597515395984544,95365.07692315853
116,2023-05-22 21:59:00,[-0.5],[-0.5],29.864103192166567,95394.9410263507
117,2023-05-22 22:59:00,[-0.5],[-0.5],-4.449026600281098,95390.49199975042
118,2023-05-22 23:59:00,[-0.5],[-0.5],14.0755128521141,95404.56751260253
119,2023-05-23 00:59:00,[-0.5],[-0.5],-11.632711019965795,95392.93480158257
120,2023-05-23 01:59:00,[-0.5],[-0.5],163.34018633274607,95556.27498791531
121,2023-05-23 02:59:00,[-0.5],[-0.5],-52.629283884543725,95503.64570403077
122,2023-05-23 03:59:00,[-0.5],[-0.5],165.56113584342125,95669.2068398742
123,2023-05-23 04:59:00,[-0.5],[-0.5],-234.48270001920247,95434.724139855
124,2023-05-23 05:59:00,[-0.5],[-0.5],9.18617482653431,95443.91031468153
125,2023-05-23 06:59:00,[-0.5],[-0.5],107.6528144263541,95551.56312910789
126,2023-05-23 07:59:00,[-0.5],[-0.5],-82.63139642468965,95468.9317326832
127,2023-05-23 08:59:00,[-0.5],[-0.5],21.00744564070814,95489.9391783239
128,2023-05-23 09:59:00,[-0.5],[-0.5],46.51062239578314,95536.44980071968
129,2023-05-23 10:59:00,[-0.5],[-0.5],-111.05057232944377,95425.39922839023
130,2023-05-23 11:59:00,[-0.5],[-0.5],-44.22772085501493,95381.17150753521
131,2023-05-23 12:59:00,[-0.5],[-0.5],6.6574687786167726,95387.82897631383
132,2023-05-23 13:59:00,[-0.5],[-0.5],-62.96041768561676,95324.86855862821
133,2023-05-23 14:59:00,[-0.5],[-0.5],88.38373381872002,95413.25229244692
134,2023-05-23 15:59:00,[-0.5],[-0.5],30.219678425991738,95443.47197087291
135,2023-05-23 16:59:00,[-0.5],[-0.5],-46.95710113270128,95396.5148697402
136,2023-05-23 17:59:00,[-0.5],[-0.5],17.632047798797075,95414.146917539
137,2023-05-23 18:59:00,[-0.5],[-0.5],1.4849216957374054,95415.63183923473
138,2023-05-23 19:59:00,[-0.5],[-0.5],62.54489833910226,95478.17673757383
139,2023-05-23 20:59:00,[-0.5],[-0.5],36.111319877065625,95514.28805745089
