step,time,old_pos,new_pos,step_pnl,portfolio_value
40,2023-04-28 17:59:00,[0.5 0.5],[0.5 0.5],-133.8098855532288,100210.62547919562
41,2023-04-28 18:59:00,[0.5 0.5],[0.5 0.5],-113.78975996856553,100096.83571922705
42,2023-04-28 19:59:00,[0.5 0.5],[0.5 0.5],-401.1547142025251,99695.68100502453
43,2023-04-28 20:59:00,[0.5 0.5],[0.5 0.5],-216.22269976893315,99479.4583052556
44,2023-04-28 21:59:00,[0.5 0.5],[0.5 0.5],314.9031903272071,99794.36149558281
45,2023-04-28 22:59:00,[0.5 0.5],[0.5 0.5],-282.66201369078425,99511.69948189202
46,2023-04-28 23:59:00,[0.5 0.5],[0.5 0.5],-14.622123546106351,99497.07735834591
47,2023-04-29 00:59:00,[0.5 0.5],[0.5 0.5],-130.84867168302816,99366.22868666289
48,2023-04-29 01:59:00,[0.5 0.5],[0.5 0.5],-261.62920130956775,99104.59948535332
49,2023-04-29 02:59:00,[0.5 0.5],[0.5 0.5],-223.29811707591182,98881.3013682774
50,2023-04-29 03:59:00,[0.5 0.5],[0.5 0.5],29.703288159141934,98911.00465643655
51,2023-04-29 04:59:00,[0.5 0.5],[0.5        0.44906545],-143.07440612762656,98767.93025030893
52,2023-04-29 05:59:00,[0.5        0.44906545],[0.5 0.5],180.8160279980974,98948.74627830702
53,2023-04-29 06:59:00,[0.5 0.5],[0.5 0.5],50.49520283737287,98999.24148114439
54,2023-04-29 07:59:00,[0.5 0.5],[0.5 0.5],44.44190675081174,99043.6833878952
55,2023-04-29 08:59:00,[0.5 0.5],[0.5 0.5],44.31147880898713,99087.99486670419
56,2023-04-29 09:59:00,[0.5 0.5],[0.5 0.5],-313.27510525356536,98774.71976145063
57,2023-04-29 10:59:00,[0.5 0.5],[0.5 0.5],-153.6322693688441,98621.08749208179
58,2023-04-29 11:59:00,[0.5 0.5],[0.5       0.4834782],-164.08575903016896,98457.00173305161
59,2023-04-29 12:59:00,[0.5       0.4834782],[0.5 0.5],-318.0145853476658,98138.98714770394
60,2023-04-29 13:59:00,[0.5 0.5],[0.5 0.5],-481.42662229216035,97657.56052541178
61,2023-04-29 14:59:00,[0.5 0.5],[0.5 0.5],-107.87081013870157,97549.68971527308
62,2023-04-29 15:59:00,[0.5 0.5],[0.5 0.5],-200.55087892125954,97349.13883635182
63,2023-04-29 16:59:00,[0.5 0.5],[0.5        0.42862958],124.07905963866801,97473.21789599048
64,2023-04-29 17:59:00,[0.5        0.42862958],[0.5        0.47024986],215.77816094776344,97688.99605693825
65,2023-04-29 18:59:00,[0.5        0.47024986],[0.5 0.5],-186.99739388251476,97501.99866305574
66,2023-04-29 19:59:00,[0.5 0.5],[0.5       0.4613027],-80.8243863036428,97421.17427675209
67,2023-04-29 20:59:00,[0.5       0.4613027],[0.5        0.44302043],174.0217101705639,97595.19598692266
68,2023-04-29 21:59:00,[0.5        0.44302043],[0.5        0.31408775],-284.62270367138797,97310.57328325127
69,2023-04-29 22:59:00,[0.5        0.31408775],[0.5        0.37955445],204.99722063867435,97515.57050388995
70,2023-04-29 23:59:00,[0.5        0.37955445],[0.5 0.5],-80.01916310443757,97435.5513407855
71,2023-04-30 00:59:00,[0.5 0.5],[0.5 0.5],122.48078552818731,97558.03212631369
72,2023-04-30 01:59:00,[0.5 0.5],[0.5 0.5],240.9533313899792,97798.98545770366
73,2023-04-30 02:59:00,[0.5 0.5],[0.5       0.4757236],432.7083849650289,98231.69384266868
74,2023-04-30 03:59:00,[0.5       0.4757236],[0.5 0.5],-118.79918987436541,98112.89465279432
75,2023-04-30 04:59:00,[0.5 0.5],[0.5 0.5],-449.94634043544977,97662.94831235887
76,2023-04-30 05:59:00,[0.5 0.5],[0.5       0.4576332],-387.999790570704,97274.94852178817
77,2023-04-30 06:59:00,[0.5       0.4576332],[0.44457847 0.47203302],34.88344237558013,97309.83196416375
78,2023-04-30 07:59:00,[0.44457847 0.47203302],[0.5 0.5],219.65084877891798,97529.48281294268
79,2023-04-30 08:59:00,[0.5 0.5],[0.5 0.5],-270.02052903349,97259.46228390919
80,2023-04-30 09:59:00,[0.5 0.5],[0.5 0.5],-10.009796141077203,97249.45248776811
81,2023-04-30 10:59:00,[0.5 0.5],[0.5 0.5],84.70165163454226,97334.15413940266
82,2023-04-30 11:59:00,[0.5 0.5],[0.5 0.5],13.546414975615946,97347.70055437827
83,2023-04-30 12:59:00,[0.5 0.5],[0.5 0.5],218.98954710488417,97566.69010148315
84,2023-04-30 13:59:00,[0.5 0.5],[0.5 0.5],139.6100689237989,97706.30017040695
85,2023-04-30 14:59:00,[0.5 0.5],[0.5 0.5],-410.18339173266804,97296.11677867427
86,2023-04-30 15:59:00,[0.5 0.5],[0.5 0.5],618.720375906443,97914.83715458072
87,2023-04-30 16:59:00,[0.5 0.5],[0.5 0.5],39.43032001618498,97954.2674745969
88,2023-04-30 17:59:00,[0.5 0.5],[0.5 0.5],215.13516927531342,98169.4026438722
89,2023-04-30 18:59:00,[0.5 0.5],[0.5        0.41689098],136.31786574234746,98305.72050961455
90,2023-04-30 19:59:00,[0.5        0.41689098],[0.5 0.5],364.20694965372707,98669.92745926828
91,2023-04-30 20:59:00,[0.5 0.5],[0.5 0.5],165.35591344206458,98835.28337271034
92,2023-04-30 21:59:00,[0.5 0.5],[0.5 0.5],-320.107100516378,98515.17627219396
93,2023-04-30 22:59:00,[0.5 0.5],[0.5 0.5],8.508997739562503,98523.68526993353
94,2023-04-30 23:59:00,[0.5 0.5],[0.5 0.5],-452.8210484898509,98070.86422144368
95,2023-05-01 00:59:00,[0.5 0.5],[0.5 0.5],265.0899950042951,98335.95421644798
96,2023-05-01 01:59:00,[0.5 0.5],[0.5       0.3262217],-122.86345635005068,98213.09076009793
97,2023-05-01 02:59:00,[0.5       0.3262217],[0.5        0.32414517],-196.89774966815958,98016.19301042976
98,2023-05-01 03:59:00,[0.5        0.32414517],[0.5        0.24800053],-47.229135850370085,97968.96387457939
99,2023-05-01 04:59:00,[0.5        0.24800053],[0.5        0.39965504],-189.6319431784277,97779.33193140097
100,2023-05-01 05:59:00,[0.5        0.39965504],[0.5       0.4551775],-274.4495705908742,97504.8823608101
101,2023-05-01 06:59:00,[0.5       0.4551775],[0.5 0.5],62.75498127873338,97567.63734208883
102,2023-05-01 07:59:00,[0.5 0.5],[0.5 0.5],195.30155620812508,97762.93889829695
103,2023-05-01 08:59:00,[0.5 0.5],[0.5      0.466937],-200.39521164455687,97562.5436866524
104,2023-05-01 09:59:00,[0.5      0.466937],[0.5       0.4863892],-45.71109639907681,97516.83259025333
105,2023-05-01 10:59:00,[0.5       0.4863892],[0.5 0.5],178.02278794194916,97694.85537819528
106,2023-05-01 11:59:00,[0.5 0.5],[0.5        0.48739237],76.80742431851073,97771.66280251379
107,2023-05-01 12:59:00,[0.5        0.48739237],[0.5 0.5],-294.1234930208476,97477.53930949295
108,2023-05-01 13:59:00,[0.5 0.5],[0.5        0.47230583],-162.24795206058653,97315.29135743236
109,2023-05-01 14:59:00,[0.5        0.47230583],[0.5 0.5],162.91523705194095,97478.2065944843
110,2023-05-01 15:59:00,[0.5 0.5],[0.5 0.5],-138.63491009069804,97339.57168439361
111,2023-05-01 16:59:00,[0.5 0.5],[0.5 0.5],156.44137481180877,97496.01305920542
112,2023-05-01 17:59:00,[0.5 0.5],[0.5 0.5],37.918310631732695,97533.93136983716
113,2023-05-01 18:59:00,[0.5 0.5],[0.5 0.5],81.07554450931033,97615.00691434646
114,2023-05-01 19:59:00,[0.5 0.5],[0.5       0.4583904],-644.7192220404909,96970.28769230597
115,2023-05-01 20:59:00,[0.5       0.4583904],[0.5       0.4824037],-403.84875817923785,96566.43893412672
116,2023-05-01 21:59:00,[0.5       0.4824037],[0.5 0.5],305.62218885512345,96872.06112298185
117,2023-05-01 22:59:00,[0.5 0.5],[0.5 0.5],-477.00088006324086,96395.06024291861
118,2023-05-01 23:59:00,[0.5 0.5],[0.5        0.37966448],433.53091361272925,96828.59115653134
119,2023-05-02 00:59:00,[0.5        0.37966448],[0.5 0.5],19.722086295623356,96848.31324282696
120,2023-05-02 01:59:00,[0.5 0.5],[0.5       0.4210761],141.37193010326422,96989.68517293023
121,2023-05-02 02:59:00,[0.5       0.4210761],[0.5        0.43771696],-119.86524864153172,96869.81992428869
122,2023-05-02 03:59:00,[0.5        0.43771696],[0.5        0.49992138],-244.8009463365398,96625.01897795215
123,2023-05-02 04:59:00,[0.5        0.49992138],[0.5        0.48352063],90.99324173403393,96716.01221968618
124,2023-05-02 05:59:00,[0.5        0.48352063],[0.5 0.5],119.88857859316795,96835.90079827934
125,2023-05-02 06:59:00,[0.5 0.5],[0.5 0.5],-191.71257052828182,96644.18822775106
126,2023-05-02 07:59:00,[0.5 0.5],[0.5        0.45562223],-343.9410495910075,96300.24717816005
127,2023-05-02 08:59:00,[0.5        0.45562223],[0.5 0.5],-538.7614909373365,95761.48568722271
128,2023-05-02 09:59:00,[0.5 0.5],[0.5 0.5],237.0077417593186,95998.49342898202
129,2023-05-02 10:59:00,[0.5 0.5],[0.5 0.5],-1.263316445234679,95997.23011253678
130,2023-05-02 11:59:00,[0.5 0.5],[0.5 0.5],-9.44281354646968,95987.78729899031
131,2023-05-02 12:59:00,[0.5 0.5],[0.5 0.5],-366.5019334198516,95621.28536557045
132,2023-05-02 13:59:00,[0.5 0.5],[0.5 0.5],451.11170791662715,96072.39707348708
133,2023-05-02 14:59:00,[0.5 0.5],[0.5 0.5],228.25129569094884,96300.64836917803
134,2023-05-02 15:59:00,[0.5 0.5],[0.5 0.5],398.4717703518359,96699.12013952987
135,2023-05-02 16:59:00,[0.5 0.5],[0.5 0.5],298.056772730424,96997.1769122603
136,2023-05-02 17:59:00,[0.5 0.5],[0.5 0.5],81.13257895665308,97078.30949121695
137,2023-05-02 18:59:00,[0.5 0.5],[0.5 0.5],-47.635702387662775,97030.67378882928
138,2023-05-02 19:59:00,[0.5 0.5],[0.5 0.5],32.619951603727344,97063.29374043302
139,2023-05-02 20:59:00,[0.5 0.5],[0.5        0.49904048],154.60684845363588,97217.90058888665
140,2023-05-02 21:59:00,[0.5        0.49904048],[0.5        0.47785705],-47.17686556014513,97170.7237233265
141,2023-05-02 22:59:00,[0.5        0.47785705],[0.5        0.49052307],6.029132317000439,97176.7528556435
142,2023-05-02 23:59:00,[0.5        0.49052307],[0.5 0.5],31.084335111205462,97207.83719075471
143,2023-05-03 00:59:00,[0.5 0.5],[0.5 0.5],70.42225660005343,97278.25944735477
144,2023-05-03 01:59:00,[0.5 0.5],[0.5 0.5],78.26882140013815,97356.5282687549
145,2023-05-03 02:59:00,[0.5 0.5],[0.5 0.5],-10.787943774517288,97345.74032498039
146,2023-05-03 03:59:00,[0.5 0.5],[0.5 0.5],109.11229101044697,97454.85261599084
147,2023-05-03 04:59:00,[0.5 0.5],[0.5        0.43601662],-54.605459614003905,97400.24715637683
148,2023-05-03 05:59:00,[0.5        0.43601662],[0.5        0.35421747],-93.03949885131341,97307.20765752552
149,2023-05-03 06:59:00,[0.5        0.35421747],[0.5 0.5],-74.27317062443797,97232.93448690108
150,2023-05-03 07:59:00,[0.5 0.5],[0.5 0.5],191.92399542724337,97424.85848232833
151,2023-05-03 08:59:00,[0.5 0.5],[0.5 0.5],54.59810431926783,97479.4565866476
152,2023-05-03 09:59:00,[0.5 0.5],[0.5       0.4800334],29.05952183887443,97508.51610848648
153,2023-05-03 10:59:00,[0.5       0.4800334],[0.5 0.5],-210.81447341839308,97297.7016350681
154,2023-05-03 11:59:00,[0.5 0.5],[0.31564385 0.44559422],417.1145415751723,97714.81617664326
155,2023-05-03 12:59:00,[0.31564385 0.44559422],[0.35270512 0.48757577],398.8702535384574,98113.68643018171
156,2023-05-03 13:59:00,[0.35270512 0.48757577],[0.5 0.5],-183.81781232984895,97929.86861785187
157,2023-05-03 14:59:00,[0.5 0.5],[0.5 0.5],-495.91662983208494,97433.95198801979
158,2023-05-03 15:59:00,[0.5 0.5],[0.5 0.5],169.7688975358136,97603.72088555561
159,2023-05-03 16:59:00,[0.5 0.5],[0.5 0.5],10.57356667612865,97614.29445223174
160,2023-05-03 17:59:00,[0.5 0.5],[0.5 0.5],-210.46864600231748,97403.82580622942
161,2023-05-03 18:59:00,[0.5 0.5],[0.5 0.5],-845.7298666388913,96558.09593959052
162,2023-05-03 19:59:00,[0.5 0.5],[0.5 0.5],-389.3265818272895,96168.76935776323
163,2023-05-03 20:59:00,[0.5 0.5],[0.5 0.5],-631.1277055055542,95537.64165225768
164,2023-05-03 21:59:00,[0.5 0.5],[0.5 0.5],-1500.1142001716894,94037.52745208598
165,2023-05-03 22:59:00,[0.5 0.5],[0.5 0.5],639.0389437600929,94676.56639584608
0,2023-05-04 01:59:00,[0. 0.],[0.17468093 0.23498818],-38.78606386370984,94637.78033198237
1,2023-05-04 02:59:00,[0.17468093 0.23498818],[0.3569814  0.44564122],-5.60008171073775,94632.18025027163
2,2023-05-04 03:59:00,[0.3569814  0.44564122],[0.31780607 0.13373266],3.6869098276710197,94635.8671600993
3,2023-05-04 04:59:00,[0.31780607 0.13373266],[0.35261086 0.14180622],-18.009325038870635,94617.85783506042
4,2023-05-04 05:59:00,[0.35261086 0.14180622],[0.37525278 0.0883164 ],92.78173407326487,94710.63956913368
5,2023-05-04 06:59:00,[0.37525278 0.0883164 ],[0.29782617 0.0380464 ],-8.537298585229022,94702.10227054845
6,2023-05-04 07:59:00,[0.29782617 0.0380464 ],[0.34401733 0.18057579],27.923245379163873,94730.02551592761
7,2023-05-04 08:59:00,[0.34401733 0.18057579],[0.36534956 0.38026598],-102.47317032635102,94627.55234560126
8,2023-05-04 09:59:00,[0.36534956 0.38026598],[0.4149027  0.48398224],-58.820963180085315,94568.73138242117
9,2023-05-04 10:59:00,[0.4149027  0.48398224],[0.40596032 0.11852714],229.46495763113302,94798.19634005231
10,2023-05-04 11:59:00,[0.40596032 0.11852714],[0.3799923  0.20539735],-36.810974057980175,94761.38536599433
11,2023-05-04 12:59:00,[0.3799923  0.20539735],[ 0.22829592 -0.09917592],-105.00197134760475,94656.38339464672
12,2023-05-04 13:59:00,[ 0.22829592 -0.09917592],[ 0.14087035 -0.23090857],-218.15901856751847,94438.2243760792
13,2023-05-04 14:59:00,[ 0.14087035 -0.23090857],[ 0.1332355  -0.08475622],-28.993471533391894,94409.23090454581
14,2023-05-04 15:59:00,[ 0.1332355  -0.08475622],[0.20990689 0.09639472],-19.26838621763189,94389.96251832818
15,2023-05-04 16:59:00,[0.20990689 0.09639472],[0.22702013 0.23346649],-84.55855784836483,94305.40396047982
16,2023-05-04 17:59:00,[0.22702013 0.23346649],[0.14913052 0.00672957],-181.32812104199178,94124.07583943782
17,2023-05-04 18:59:00,[0.14913052 0.00672957],[0.2755828  0.27773076],-31.124960919620257,94092.9508785182
18,2023-05-04 19:59:00,[0.2755828  0.27773076],[0.3972845  0.48421848],71.81884037503363,94164.76971889324
19,2023-05-04 20:59:00,[0.3972845  0.48421848],[ 0.21995836 -0.22457388],90.30798135518884,94255.07770024842
20,2023-05-04 21:59:00,[ 0.21995836 -0.22457388],[ 0.13466531 -0.11431891],-10.962659138451592,94244.11504110997
21,2023-05-04 22:59:00,[ 0.13466531 -0.11431891],[0.12179361 0.19524778],-56.20191467097629,94187.91312643899
22,2023-05-04 23:59:00,[0.12179361 0.19524778],[0.2675063  0.46531612],-100.93573753040677,94086.97738890858
23,2023-05-05 00:59:00,[0.2675063  0.46531612],[0.42547157 0.5       ],13.469322648389273,94100.44671155697
24,2023-05-05 01:59:00,[0.42547157 0.5       ],[0.47650588 0.5       ],253.76112975386022,94354.20784131082
25,2023-05-05 02:59:00,[0.47650588 0.5       ],[0.42715415 0.3343592 ],148.37283636464016,94502.58067767546
26,2023-05-05 03:59:00,[0.42715415 0.3343592 ],[ 0.35241872 -0.03797096],193.54138055645709,94696.12205823192
27,2023-05-05 04:59:00,[ 0.35241872 -0.03797096],[0.22937205 0.14693055],-72.02763763742888,94624.0944205945
28,2023-05-05 05:59:00,[0.22937205 0.14693055],[0.34551823 0.28751287],59.97865020864026,94684.07307080313
29,2023-05-05 06:59:00,[0.34551823 0.28751287],[0.3274532 0.0249502],51.82797346254535,94735.90104426567
30,2023-05-05 07:59:00,[0.3274532 0.0249502],[0.31129223 0.32984188],-100.42471985499877,94635.47632441067
31,2023-05-05 08:59:00,[0.31129223 0.32984188],[ 0.27122653 -0.00927193],141.6740388261603,94777.15036323683
32,2023-05-05 09:59:00,[ 0.27122653 -0.00927193],[ 0.2735059 -0.0180193],23.113479918195377,94800.26384315501
33,2023-05-05 10:59:00,[ 0.2735059 -0.0180193],[ 0.15673591 -0.22552714],-108.40829432213272,94691.85554883289
34,2023-05-05 11:59:00,[ 0.15673591 -0.22552714],[0.22202441 0.01373725],-48.815354613061814,94643.04019421982
35,2023-05-05 12:59:00,[0.22202441 0.01373725],[0.2969409  0.33036664],31.316292575566376,94674.35648679538
36,2023-05-05 13:59:00,[0.2969409  0.33036664],[0.36938623 0.27983543],180.77864003961452,94855.135126835
37,2023-05-05 14:59:00,[0.36938623 0.27983543],[0.37004507 0.5       ],-248.77966431398323,94606.35546252101
38,2023-05-05 15:59:00,[0.37004507 0.5       ],[0.45677513 0.3828018 ],345.9561861966492,94952.31164871766
39,2023-05-05 16:59:00,[0.45677513 0.3828018 ],[0.4538983  0.22508919],430.26210507687233,95382.57375379454
40,2023-05-05 17:59:00,[0.4538983  0.22508919],[ 0.15253633 -0.24075872],-173.34743589665018,95209.22631789789
41,2023-05-05 18:59:00,[ 0.15253633 -0.24075872],[ 0.11332517 -0.04843661],-68.343109037681,95140.8832088602
42,2023-05-05 19:59:00,[ 0.11332517 -0.04843661],[0.27739155 0.4424587 ],-24.54864884416883,95116.33456001604
43,2023-05-05 20:59:00,[0.27739155 0.4424587 ],[0.4238807 0.5      ],-67.9995544031347,95048.3350056129
44,2023-05-05 21:59:00,[0.4238807 0.5      ],[0.45095307 0.5       ],-314.36380797387335,94733.97119763902
45,2023-05-05 22:59:00,[0.45095307 0.5       ],[0.4569404 0.3589518],176.7857023872105,94910.75690002623
46,2023-05-05 23:59:00,[0.4569404 0.3589518],[0.43392688 0.1783742 ],67.67159263760803,94978.42849266384
47,2023-05-06 00:59:00,[0.43392688 0.1783742 ],[0.37254468 0.08122291],214.99246523009478,95193.42095789393
48,2023-05-06 01:59:00,[0.37254468 0.08122291],[0.3813727  0.20052159],272.5601935965386,95465.98115149047
49,2023-05-06 02:59:00,[0.3813727  0.20052159],[ 0.2573899  -0.00504748],-10.443373255547158,95455.53777823492
50,2023-05-06 03:59:00,[ 0.2573899  -0.00504748],[0.17566727 0.00255029],-81.51930275701503,95374.0184754779
51,2023-05-06 04:59:00,[0.17566727 0.00255029],[0.23075856 0.20394102],-37.88091655136153,95336.13755892654
52,2023-05-06 05:59:00,[0.23075856 0.20394102],[0.29739618 0.23992226],5.623722891341977,95341.76128181787
53,2023-05-06 06:59:00,[0.29739618 0.23992226],[0.36708987 0.10839332],211.206487378237,95552.96776919611
54,2023-05-06 07:59:00,[0.36708987 0.10839332],[0.39048633 0.3755559 ],8.433934924463637,95561.40170412058
55,2023-05-06 08:59:00,[0.39048633 0.3755559 ],[0.41730225 0.3907386 ],144.27419026791952,95705.6758943885
56,2023-05-06 09:59:00,[0.41730225 0.3907386 ],[0.46753705 0.5       ],-43.12587689245638,95662.55001749605
57,2023-05-06 10:59:00,[0.46753705 0.5       ],[0.41577926 0.35968307],-309.58067271909886,95352.96934477695
58,2023-05-06 11:59:00,[0.41577926 0.35968307],[0.45434964 0.36559212],133.8718870835083,95486.84123186047
59,2023-05-06 12:59:00,[0.45434964 0.36559212],[0.44203162 0.1618613 ],286.05865080125403,95772.89988266172
60,2023-05-06 13:59:00,[0.44203162 0.1618613 ],[0.36848044 0.44292253],405.5150270038869,96178.4149096656
61,2023-05-06 14:59:00,[0.36848044 0.44292253],[0.44524693 0.3847611 ],392.48890944713287,96570.90381911273
62,2023-05-06 15:59:00,[0.44524693 0.3847611 ],[0.4402275  0.29479295],146.5841106394141,96717.48792975214
63,2023-05-06 16:59:00,[0.4402275  0.29479295],[0.25216866 0.20474854],-547.9894874036454,96169.4984423485
64,2023-05-06 17:59:00,[0.25216866 0.20474854],[0.34497148 0.4083434 ],43.612514381282864,96213.11095672978
65,2023-05-06 18:59:00,[0.34497148 0.4083434 ],[0.3183537 0.38306  ],-434.54949099954916,95778.56146573024
66,2023-05-06 19:59:00,[0.3183537 0.38306  ],[0.3530673 0.4696514],-102.65589504664388,95675.9055706836
67,2023-05-06 20:59:00,[0.3530673 0.4696514],[0.46569908 0.5       ],102.11228201443609,95778.01785269803
68,2023-05-06 21:59:00,[0.46569908 0.5       ],[ 0.27846622 -0.1146611 ],88.16520557071365,95866.18305826874
69,2023-05-06 22:59:00,[ 0.27846622 -0.1146611 ],[ 0.26142043 -0.08051913],188.3922127145925,96054.57527098333
70,2023-05-06 23:59:00,[ 0.26142043 -0.08051913],[0.28328317 0.17234161],25.322870576483176,96079.89814155981
71,2023-05-07 00:59:00,[0.28328317 0.17234161],[ 0.23223957 -0.04439612],-17.638653290008982,96062.2594882698
72,2023-05-07 01:59:00,[ 0.23223957 -0.04439612],[0.2625417 0.1770907],30.92186291422449,96093.18135118403
73,2023-05-07 02:59:00,[0.2625417 0.1770907],[0.1650599  0.10115351],-15.592667653936072,96077.58868353009
74,2023-05-07 03:59:00,[0.1650599  0.10115351],[0.30893147 0.2594207 ],-42.46467848525344,96035.12400504484
75,2023-05-07 04:59:00,[0.30893147 0.2594207 ],[0.39619064 0.5       ],-84.00440678891492,95951.11959825593
76,2023-05-07 05:59:00,[0.39619064 0.5       ],[0.47061902 0.5       ],31.371548677726896,95982.49114693365
77,2023-05-07 06:59:00,[0.47061902 0.5       ],[0.34487337 0.13236158],76.09670493627547,96058.58785186993
78,2023-05-07 07:59:00,[0.34487337 0.13236158],[0.28617617 0.28237355],-83.47227193812492,95975.11557993181
79,2023-05-07 08:59:00,[0.28617617 0.28237355],[0.38084006 0.37016636],66.3816227151778,96041.49720264699
80,2023-05-07 09:59:00,[0.38084006 0.37016636],[0.3962741  0.20664166],13.132606044419612,96054.62980869142
81,2023-05-07 10:59:00,[0.3962741  0.20664166],[0.34779158 0.45645767],-52.0430477929335,96002.58676089848
82,2023-05-07 11:59:00,[0.34779158 0.45645767],[0.44658646 0.435152  ],-89.94689324584985,95912.63986765263
83,2023-05-07 12:59:00,[0.44658646 0.435152  ],[0.4012195  0.31187916],1.2620570345360385,95913.90192468716
84,2023-05-07 13:59:00,[0.4012195  0.31187916],[0.40085447 0.41342473],-153.9260574840652,95759.9758672031
85,2023-05-07 14:59:00,[0.40085447 0.41342473],[0.39042664 0.2010208 ],94.86876953579002,95854.8446367389
86,2023-05-07 15:59:00,[0.39042664 0.2010208 ],[0.39855915 0.5       ],-62.034853684749095,95792.80978305415
87,2023-05-07 16:59:00,[0.39855915 0.5       ],[0.3724295 0.3399218],185.12927971646354,95977.93906277062
88,2023-05-07 17:59:00,[0.3724295 0.3399218],[0.3086143 0.4006631],-107.58328825881544,95870.3557745118
89,2023-05-07 18:59:00,[0.3086143 0.4006631],[0.3021947 0.3359495],-36.29006385397246,95834.06571065783
90,2023-05-07 19:59:00,[0.3021947 0.3359495],[0.37409812 0.5       ],-90.4055629360251,95743.6601477218
91,2023-05-07 20:59:00,[0.37409812 0.5       ],[0.3540076 0.3655012],-182.94042858791255,95560.7197191339
92,2023-05-07 21:59:00,[0.3540076 0.3655012],[0.41167954 0.5       ],-51.5602998280696,95509.15941930583
